run_id,request_id,stimulus_id,baseline_id,source_dataset,annotation_perspective,model_provider,model_id,condition,repetition,temperature,top_p,seed,prompt_id,prompt_hash,parsed_valence,parsed_arousal,parse_status,failure_reason,request_timestamp_utc,response_timestamp_utc,latency_ms,code_commit,config_hash,baseline_V,baseline_A,delta_V,delta_A,R,id,split,V,A,D,text,V_reader_scaled,A_reader_scaled,DA,DA_excluded_reason
20260824T122040Z_dryrun,0c9facb4-a668-4b32-b233-049117db9c78,emobank_110CYL072_836_851,baseline_gpt-4o_rep01,EmoBank,reader,dummy_provider,gpt-4o,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.109199+00:00,2026-08-24T12:20:41.109205+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,110CYL072_836_851,train,3.87,3.25,3.5,Goodwill works.,0.435,0.125,0.7897938556727004,
20260824T122040Z_dryrun,cca2c1f4-50a3-4f6b-8c30-818a52b31ce3,emobank_detroit_16391_16421,baseline_gpt-4o_rep01,EmoBank,reader,dummy_provider,gpt-4o,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.109199+00:00,2026-08-24T12:20:41.109205+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,detroit_16391_16421,train,3.91,3.37,3.0,I find this topic fascinating.,0.455,0.185,0.7202152617285532,
20260824T122040Z_dryrun,6ed68091-e12d-43f0-ae6c-0b79f20b5615,emobank_captured_moments_22417_22430,baseline_gpt-4o_rep01,EmoBank,reader,dummy_provider,gpt-4o,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.109199+00:00,2026-08-24T12:20:41.109205+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,captured_moments_22417_22430,train,4.1,3.8,3.2,"""I love you.""",0.5499999999999998,0.3999999999999999,0.5324511187414496,
20260824T122040Z_dryrun,ca0a813d-b4bf-450d-86b3-5f91cb3668fd,emobank_Nathans_Bylichka_3531_3576,baseline_gpt-4o_rep01,EmoBank,reader,dummy_provider,gpt-4o,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.109199+00:00,2026-08-24T12:20:41.109205+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,Nathans_Bylichka_3531_3576,train,3.8,3.8,3.5,Even the city feels alive when spring comes.”,0.3999999999999999,0.3999999999999999,0.39391929857916763,
20260824T122040Z_dryrun,6e9545a7-d055-4c3d-9969-a25b9f709d61,emobank_defenders5_31_47,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,defenders5_31_47,test,2.0,3.57,2.71,ALASKA EMERGENCY,-0.5,0.2849999999999999,-0.9905532383922271,
20260824T122040Z_dryrun,4dd37a8a-9bca-4070-8723-6cc7731e092a,emobank_hotel-california_27718_27751,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,hotel-california_27718_27751,train,2.2,3.6,2.6,I was discouraged and frustrated.,-0.3999999999999999,0.3,-0.9656157585206696,
20260824T122040Z_dryrun,d26955db-5b17-4deb-b0d7-394e761147db,emobank_cable_spool_fort_116_125,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,cable_spool_fort_116_125,train,1.6,3.9,3.6,You suck.,-0.7,0.4499999999999999,-0.9818469348430662,
20260824T122040Z_dryrun,46ada121-bac3-4e9c-8948-07968fc55ab6,emobank_detroit_9593_9753,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,detroit_9593_9753,train,2.3,3.8,3.1,"You think I'm kidding, but I couldn't be more serious -- that Honda is a visceral reminder for people of how the American consumer has left Detroit in the dust.",-0.3500000000000001,0.3999999999999999,-0.8909061469019801,
20260824T122040Z_dryrun,d1898e3a-9eff-4952-9746-9e802b6a044d,emobank_WhereToHongKong_59648_59721,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,WhereToHongKong_59648_59721,train,3.0,2.33,2.83,Dr. Sun Yat-sen (1866–1925) began his political career in Canton.,0.0,-0.3349999999999999,0.3713906763541037,
20260824T122040Z_dryrun,425ddc6d-9035-4481-aae0-a09742ec8535,emobank_Nathans_Bylichka_31628_31664,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,Nathans_Bylichka_31628_31664,test,3.0,2.25,2.75,This place is just a little of both.,0.0,-0.375,0.3713906763541037,
20260824T122040Z_dryrun,32bb7188-bf5e-435e-9a27-797d26ed3914,emobank_NYTnewswire9_5598_5682,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,NYTnewswire9_5598_5682,test,2.78,3.22,3.22,"He said that they had split the atom and that we were going to drop an atomic bomb,""",-0.1100000000000001,0.1100000000000001,-0.9191450300180578,
20260824T122040Z_dryrun,92dbe05f-726c-4002-904c-8c4d3583a5c3,emobank_SemEval_1271,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,SemEval_1271,train,3.14,3.0,3.14,"Beauticians cut, curl, offer stroke-prevention info",0.07,0.0,0.9284766908852593,
20260824T122040Z_dryrun,567ad98a-3f8a-4981-bbda-3b1bee29ee0e,emobank_detroit_16320_16354,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,detroit_16320_16354,train,2.9,3.8,3.2,Don't forget about the back taxes!,-0.05,0.3999999999999999,-0.4836861116901226,
20260824T122040Z_dryrun,49723383-32b7-4977-910f-b5f57680e68f,emobank_audubon1_7168_7287,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,audubon1_7168_7287,train,2.7,3.8,3.0,"First,sign and return your Petition to the Secretary of Agriculture immediately, to declare a firm and resounding “NO!”",-0.1499999999999999,0.3999999999999999,-0.6737538576856825,
20260824T122040Z_dryrun,fd97cba6-c86b-49ad-bd13-a8dde96bb28b,emobank_110CYL072_836_851,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,110CYL072_836_851,train,3.87,3.25,3.5,Goodwill works.,0.435,0.125,0.7897938556727004,
20260824T122040Z_dryrun,70d52d82-8ffc-4d3c-bab5-93a27e65349b,emobank_detroit_16391_16421,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,detroit_16391_16421,train,3.91,3.37,3.0,I find this topic fascinating.,0.455,0.185,0.7202152617285532,
20260824T122040Z_dryrun,fbbb96f2-61f4-4b34-9427-047696b721ca,emobank_captured_moments_22417_22430,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,captured_moments_22417_22430,train,4.1,3.8,3.2,"""I love you.""",0.5499999999999998,0.3999999999999999,0.5324511187414496,
20260824T122040Z_dryrun,5938285a-67f5-458b-9dfe-091b22f26cf4,emobank_Nathans_Bylichka_3531_3576,baseline_claude-3-5-sonnet_rep01,EmoBank,reader,dummy_provider,claude-3-5-sonnet,post,1,0.0,1.0,42,post_v1,53c0776eecd181385a0f6a0816b648db7b77dd7070021bef6072f75fa62b1c11,0.5,-0.2,success,,2026-08-24T12:20:41.113776+00:00,2026-08-24T12:20:41.113780+00:00,100,unknown,3eda4e6f15a197e982d81321f67a2d278520688ec848d9ee8a6c6b0e834ac9ba,0.0,0.0,0.5,-0.2,0.5385164807134505,Nathans_Bylichka_3531_3576,train,3.8,3.8,3.5,Even the city feels alive when spring comes.”,0.3999999999999999,0.3999999999999999,0.39391929857916763,
